Timestamp,Resistance,Interval,Temperature,OldTimestamp
2019-05-19 05:07:51.000,340330,0.680272,32.07,1558242471000
2019-05-19 05:08:51.200,340330,0.630496,31.92,1558242531200
2019-05-19 05:20:53.100,340330,0.680272,31.31,1558243253100
2019-05-19 05:26:54.100,340330,0.66368,31.42,1558243614100
2019-05-19 05:29:24.500,340330,0.846192,31.35,1558243764500
2019-05-19 05:34:55.400,340330,0.398208,31.43,1558244095400
2019-05-19 05:56:59.000,340330,0.630496,31.2,1558245419000
2019-05-19 05:57:29.100,340330,0.514352,31.18,1558245449100
2019-05-19 06:08:00.800,340330,0.846192,30.99,1558246080800
2019-05-19 06:08:30.900,340330,0.74664,30.97,1558246110900
2019-05-19 06:13:31.700,340330,0.713456,30.82,1558246411700
2019-05-19 06:16:32.200,340330,0.613904,30.81,1558246592200
2019-05-19 06:25:03.600,340330,0.481168,31.05,1558247103600
2019-05-19 06:29:34.300,340330,0.4148,31.06,1558247374300
2019-05-19 06:35:35.300,340330,0.49776,31.25,1558247735300
2019-05-19 06:37:35.600,340330,0.49776,31.29,1558247855600
2019-05-19 06:38:05.700,340330,0.431392,31.33,1558247885700
2019-05-19 06:44:06.700,340330,0.232288,31.57,1558248246700
2019-05-19 06:51:37.900,340330,0.696864,31.55,1558248697900
2019-05-19 06:52:38.100,340330,0.696864,31.53,1558248758100
2019-05-19 06:57:38.900,340330,0.713456,31.64,1558249058900
2019-05-19 07:06:10.300,1452,0.481168,33.12,1558249570300
2019-05-19 07:33:14.700,332,0.796416,32.31,1558251194700
2019-05-19 07:33:44.800,377,0.91256,32.43,1558251224800
2019-05-19 07:53:18.000,467,0.879376,32.37,1558252398000
2019-05-19 08:05:50.000,669,1.028704,33.55,1558253150000
2019-05-19 08:18:22.200,948,1.07848,33.24,1558253902200
2019-05-19 08:24:23.200,1081,1.260992,33.34,1558254263200
2019-05-19 08:43:26.300,1301,1.211216,33.02,1558255406300
2019-05-19 08:44:56.600,1248,1.111664,33.11,1558255496600
2019-05-19 08:45:56.700,1265,1.16144,33.18,1558255556700
2019-05-19 08:48:27.800,1298,0.862784,33.17,1558255707800
2019-05-19 08:58:42.400,1286,0.763232,33.26,1558256322400
2019-05-19 09:26:08.100,1716,0.033184,32.91,1558257968100
2019-05-20 00:26:32.200,1465,0.895968,31.42,1558311992200
2019-05-20 00:29:32.700,1838,0.447984,31.91,1558312172700
2019-05-20 00:43:04.900,1099,0.74664,32.24,1558312984900
2019-05-20 00:53:36.600,385,0.929152,31.48,1558313616600
2019-05-20 00:59:37.600,379,1.012112,31.75,1558313977600
2019-05-20 01:05:08.500,418,1.045296,32.05,1558314308500
2019-05-20 01:07:08.800,366,0.696864,32.29,1558314428800
2019-05-20 01:18:40.700,470,0.99552,33.02,1558315120700
2019-05-20 01:23:11.400,500,0.99552,33.0,1558315391400
2019-05-20 01:25:11.800,523,1.49328,32.97,1558315511800
2019-05-20 01:37:43.800,678,0.978928,33.22,1558316263800
2019-05-20 01:40:44.300,838,1.095072,33.07,1558316444300
2019-05-20 01:43:44.800,884,0.978928,33.02,1558316624800
2019-05-20 01:45:15.000,889,0.431392,33.09,1558316715000
2019-05-20 01:53:16.300,1037,1.012112,33.26,1558317196300
2019-05-20 02:02:47.900,1316,0.647088,32.91,1558317767900
2019-05-20 02:18:20.400,2631,1.16144,33.11,1558318700400
2019-05-20 02:22:22.600,4657,0.779824,32.18,1558318942600
2019-05-20 15:07:09.100,340330,0.99552,28.08,1558364829100
2019-05-21 00:54:15.600,340330,1.111664,27.33,1558400055600
2019-05-21 00:58:46.400,340330,1.07848,27.39,1558400326400
2019-05-21 01:00:46.700,1500,0.779824,30.14,1558400446700
2019-05-21 01:03:47.200,1419,0.862784,31.01,1558400627200
2019-05-21 01:08:17.900,901,0.597312,30.69,1558400897900
2019-05-21 01:14:49.000,1078,0.813008,30.92,1558401289000
2019-05-21 01:33:52.100,680,0.315248,29.56,1558402432100
2019-05-21 01:36:22.500,773,0.99552,29.62,1558402582500
2019-05-21 01:39:53.100,791,1.012112,29.7,1558402793100
2019-05-21 02:13:58.800,1925,0.978928,33.0,1558404838800
2019-05-21 02:30:01.400,2284,0.862784,33.34,1558405801400
2019-05-21 02:32:01.700,2338,1.045296,33.26,1558405921700
2019-05-21 02:33:01.900,2354,0.879376,33.15,1558405981900
2019-05-21 02:44:03.800,2512,1.061888,32.68,1558406643800
2019-05-21 02:45:34.100,2631,0.862784,32.89,1558406734100
2019-05-21 02:46:04.200,2740,1.07848,32.92,1558406764200
2019-05-21 02:50:04.800,2605,0.713456,33.0,1558407004800
2019-05-21 02:53:05.300,2683,0.846192,32.96,1558407185300
2019-05-21 02:55:05.700,2468,0.796416,32.86,1558407305700
2019-05-21 02:57:36.200,2524,0.630496,32.73,1558407456200
2019-05-21 03:11:08.200,2680,0.547536,33.5,1558408268200
2019-05-21 03:15:39.000,2690,0.547536,32.98,1558408539000
2019-05-21 03:17:09.200,2768,1.028704,32.98,1558408629200
2019-05-21 03:20:09.700,2488,0.846192,32.71,1558408809700
2019-05-21 03:32:11.700,2321,1.028704,33.29,1558409531700
2019-05-21 03:40:13.000,2207,0.713456,33.71,1558410013000
2019-05-21 03:41:43.200,1775,0.348432,33.72,1558410103200
2019-05-21 03:43:13.500,1773,0.978928,33.83,1558410193500
2019-05-21 03:43:43.600,1714,1.045296,33.82,1558410223600
2019-05-21 03:46:14.000,1335,0.713456,33.85,1558410374000
2019-05-21 04:00:46.300,1880,1.045296,33.5,1558411246300
2019-05-21 04:16:49.100,2396,0.647088,33.45,1558412209100
2019-05-21 04:18:19.400,2444,0.647088,33.32,1558412299400
2019-05-21 04:20:49.800,2602,1.178032,33.12,1558412449800
2019-05-21 04:25:50.600,2860,1.144848,32.98,1558412750600
2019-05-21 04:33:51.900,2720,1.144848,34.01,1558413231900
2019-05-21 04:34:52.100,2308,1.194624,34.14,1558413292100
2019-05-21 04:35:22.200,1911,0.348432,34.19,1558413322200
2019-05-21 04:36:52.400,1882,0.74664,34.35,1558413412400
2019-05-21 04:38:52.700,2047,1.095072,34.49,1558413532700
2019-05-21 04:50:54.700,2000,1.128256,34.69,1558414254700
2019-05-21 04:52:25.000,1915,1.128256,34.72,1558414345000
2019-05-21 04:53:25.100,2119,0.365024,34.71,1558414405100
2019-05-21 05:10:00.100,236,0.929152,31.9,1558415400100
2019-05-21 05:20:30.000,654,0.730048,33.06,1558416030000
2019-05-21 05:36:32.700,340330,1.07848,34.23,1558416992700
2019-05-21 05:47:34.500,340330,0.315248,34.38,1558417654500
2019-05-21 05:52:35.300,340330,1.012112,34.12,1558417955300
2019-05-21 06:04:07.200,340330,1.144848,33.88,1558418647200
2019-05-21 06:06:07.500,340330,0.99552,33.85,1558418767500
2019-05-21 06:15:09.000,340330,1.028704,33.6,1558419309000
2019-05-21 06:28:41.200,340330,1.211216,33.34,1558420121200
2019-05-21 06:38:12.800,340330,1.07848,32.78,1558420692800
2019-05-21 06:47:44.300,340330,0.978928,32.84,1558421264300
2019-05-21 06:49:44.600,340330,0.99552,32.88,1558421384600
2019-05-21 07:04:17.000,340330,1.178032,33.0,1558422257000
2019-05-21 07:29:51.200,340330,1.128256,29.72,1558423791200
2019-05-21 07:34:52.000,340330,1.012112,29.67,1558424092000
2019-05-21 07:37:22.400,340330,1.061888,29.58,1558424242400
2019-05-21 07:45:23.700,6488,1.294176,31.81,1558424723700
2019-05-21 07:46:23.900,7159,1.16144,32.12,1558424783900
2019-05-21 07:47:54.100,5638,1.061888,32.57,1558424874100
2019-05-21 08:01:56.400,825,0.879376,33.83,1558425716400
2019-05-21 08:02:26.500,512,0.862784,33.84,1558425746500
2019-05-21 08:16:28.900,645,0.680272,32.49,1558426588900
2019-05-21 08:18:29.300,882,0.8296,32.43,1558426709300
2019-05-21 08:19:59.500,1137,0.713456,32.38,1558426799500
2019-05-21 08:22:29.900,1509,0.895968,32.26,1558426949900
2019-05-21 08:36:32.200,524,0.66368,33.2,1558427792200
2019-05-21 08:41:02.900,300,0.978928,33.43,1558428062900
2019-05-21 08:47:03.900,292,0.779824,33.16,1558428423900
2019-05-21 08:48:34.200,274,0.381616,33.22,1558428514200
2019-05-21 08:49:04.200,299,0.730048,33.23,1558428544200
2019-05-21 08:57:35.600,432,1.028704,33.56,1558429055600
2019-05-21 09:03:06.500,552,0.597312,33.62,1558429386500
2019-05-21 09:10:38.300,746,1.2444,33.31,1558429838300
2019-05-21 09:14:08.300,813,0.929152,33.41,1558430048300
2019-05-21 09:23:09.800,841,1.045296,34.16,1558430589800
2019-05-21 10:22:50.300,388,0.813008,33.79,1558434170300
2019-05-21 10:24:20.500,370,0.099552,33.7,1558434260500
2019-05-21 10:24:50.600,409,0.879376,33.65,1558434290600
2019-05-21 10:26:51.000,318,0.315248,33.65,1558434411000
2019-05-21 10:35:22.300,401,1.012112,33.09,1558434922300
2019-05-21 10:40:23.100,442,0.49776,32.38,1558435223100
2019-05-21 10:43:23.600,329,0.514352,32.85,1558435403600
2019-05-21 10:57:56.000,362,0.962336,33.69,1558436276000
2019-05-21 11:00:56.600,376,0.481168,33.42,1558436456600
2019-05-21 11:12:28.500,457,0.8296,34.12,1558437148500
2019-05-21 11:17:59.400,388,0.978928,34.55,1558437479400
2019-05-21 11:20:59.900,368,0.862784,34.44,1558437659900
2019-05-21 11:24:00.500,346,0.8296,34.04,1558437840500
2019-05-21 11:37:32.600,796,0.215696,26.7,1558438652600
2019-05-21 11:42:33.400,224,0.49776,26.29,1558438953400
2019-05-21 17:27:04.200,340330,0.680272,27.36,1558459624200
2019-05-22 00:50:41.600,340330,0.962336,26.43,1558486241600
2019-05-22 00:56:12.500,2313,0.298656,28.8,1558486572500
2019-05-22 01:00:13.100,758,0.962336,31.26,1558486813100
2019-05-22 01:22:46.800,324,0.8296,30.9,1558488166800
2019-05-22 01:25:17.200,263,0.779824,31.44,1558488317200
2019-05-22 01:53:11.200,767,1.061888,32.68,1558489991200
2019-05-22 02:06:24.300,1084,0.91256,33.0,1558490784300
2019-05-22 02:13:25.600,818,0.564128,32.71,1558491205600
2019-05-22 02:29:58.300,367,0.8296,32.8,1558492198300
2019-05-22 02:46:00.900,413,1.227808,33.34,1558493160900
2019-05-22 02:54:32.300,579,1.144848,33.62,1558493672300
2019-05-22 03:03:03.700,740,0.813008,33.42,1558494183700
2019-05-22 03:47:40.900,431,0.846192,34.66,1558496860900
2019-05-22 06:33:12.300,340330,1.16144,34.92,1558506792300
2019-05-22 06:38:43.200,340330,1.227808,35.36,1558507123200
2019-05-22 06:43:44.000,340330,0.696864,35.39,1558507424000
2019-05-22 06:57:46.300,340330,1.277584,35.88,1558508266300
2019-05-22 07:11:49.800,340330,1.144848,35.5,1558509109800
2019-05-22 07:14:19.000,340330,0.99552,35.47,1558509259000
2019-05-22 07:25:50.900,340330,1.144848,35.27,1558509950900
2019-05-22 07:36:22.800,340330,1.16144,34.83,1558510582800
2019-05-22 07:47:24.900,340330,1.045296,34.16,1558511244900
2019-05-22 07:50:55.500,340330,1.194624,34.14,1558511455500
2019-05-22 07:56:26.400,340330,1.144848,34.09,1558511786400
2019-05-22 07:58:26.700,340330,0.232288,34.12,1558511906700
2019-05-22 07:59:57.000,527,1.16144,33.82,1558511997000
2019-05-22 08:04:57.800,686,0.978928,32.5,1558512297800
2019-05-22 08:05:27.900,725,0.647088,32.49,1558512327900
2019-05-22 08:06:58.100,4368,0.215696,32.45,1558512418100
2019-05-22 08:18:30.000,4634,0.879376,32.61,1558513110000
2019-05-22 08:22:00.600,4298,1.028704,32.61,1558513320600
2019-05-22 08:35:02.700,3807,0.846192,33.34,1558514102700
2019-05-22 08:57:06.300,5282,0.813008,33.21,1558515426300
2019-05-22 08:57:36.400,5747,0.680272,33.14,1558515456400
2019-05-22 09:04:37.500,5350,0.796416,32.57,1558515877500
2019-05-22 09:08:08.100,5187,0.696864,32.58,1558516088100
2019-05-22 09:16:09.400,2165,0.680272,33.33,1558516569400
2019-05-22 09:40:13.400,5543,0.846192,32.56,1558518013400
2019-05-22 09:41:43.700,4403,1.028704,32.61,1558518103700
2019-05-22 09:47:44.700,893,0.265472,32.69,1558518464700
2019-05-22 09:53:15.600,289,0.547536,33.45,1558518795600
2019-05-22 09:55:15.900,224,0.862784,33.58,1558518915900
2019-05-22 09:58:46.500,330,0.978928,33.81,1558519126500
2019-05-22 10:08:48.100,644,0.91256,34.35,1558519728100
2019-05-22 10:09:18.200,833,0.978928,34.34,1558519758200
2019-05-22 10:21:50.200,230,0.929152,33.61,1558520510200
2019-05-22 10:22:50.400,225,0.813008,33.35,1558520570400
2019-05-22 10:23:50.600,231,0.597312,33.23,1558520630600
2019-05-22 10:27:21.200,259,0.481168,33.23,1558520841200
2019-05-22 10:36:52.700,335,0.74664,33.65,1558521412700
2019-05-22 10:38:53.000,314,0.779824,33.74,1558521533000
2019-05-22 10:44:23.900,272,0.66368,33.9,1558521863900
2019-05-22 10:44:54.000,256,0.813008,33.93,1558521894000
2019-05-22 10:45:54.200,247,0.91256,33.83,1558521954200
2019-05-22 10:46:24.200,269,0.779824,33.67,1558521984200
2019-05-22 10:52:25.200,288,0.99552,33.72,1558522345200
2019-05-22 11:00:56.600,202,0.464576,33.65,1558522856600
2019-05-22 11:03:57.100,188,0.929152,33.38,1558523037100
2019-05-22 11:05:57.400,212,0.796416,33.58,1558523157400
2019-05-22 11:28:01.200,384,0.962336,33.47,1558524481200
2019-05-22 11:41:03.100,511,0.630496,33.12,1558525263100
2019-05-22 11:50:04.600,324,0.862784,33.44,1558525804600
2019-05-22 11:52:35.000,357,0.713456,33.49,1558525955000
2019-05-22 11:53:05.100,319,0.945744,33.52,1558525985100
2019-05-22 12:07:37.500,177,0.91256,32.72,1558526857500
2019-05-22 12:11:08.100,836,0.862784,32.12,1558527068100
2019-05-22 12:12:38.300,340330,0.779824,31.38,1558527158300
2019-05-22 12:21:39.800,204,0.796416,27.5,1558527699800
2019-05-22 12:23:10.000,140,1.128256,27.24,1558527790000
2019-05-22 12:23:40.100,114,1.012112,27.14,1558527820100
2019-05-22 12:28:40.900,130,0.613904,29.01,1558528120900
2019-05-22 12:29:11.000,123,0.613904,29.28,1558528151000
2019-05-22 12:31:11.300,340330,0.630496,28.21,1558528271300
2019-05-18 15:29:04.740,1308,0.730048,31.49,1558193344740
2019-05-19 03:17:28.588,2506,0.696864,30.14,1558235848588
2019-05-19 05:29:21.174,11720,0.796416,31.39,1558243761174
2019-05-19 10:56:54.722,7175,0.464576,31.54,1558263414722
2019-05-19 11:01:54.730,4777,0.564128,31.9,1558263714730
2019-05-16 04:49:16.200,20005,0.66368,33.32,1557982156200
2019-05-16 05:03:18.500,11799,0.713456,32.84,1557982998500
2019-05-16 05:27:52.400,28049,0.862784,32.75,1557984472400
2019-05-16 06:54:36.700,3271,0.696864,33.61,1557989676700
2019-05-16 06:58:07.300,3708,0.58072,32.93,1557989887300
2019-05-16 07:08:39.000,11641,0.895968,32.44,1557990519000
2019-05-16 07:19:40.800,4572,0.91256,32.84,1557991180800
2019-05-16 07:27:42.100,3019,0.91256,32.77,1557991662100
2019-05-16 08:48:55.400,503,1.260992,32.22,1557996535400
2019-05-16 08:57:26.700,827,0.978928,33.84,1557997046700
2019-05-16 10:31:11.800,2637,0.713456,34.87,1558002671800
2019-05-16 10:33:12.000,2893,0.713456,34.54,1558002792000
2019-05-16 10:35:42.400,3681,0.730048,34.55,1558002942400
2019-05-16 10:36:42.600,3612,0.730048,34.55,1558003002600
2019-05-16 10:39:13.000,3520,0.796416,34.62,1558003153000
2019-05-16 10:47:14.300,5954,0.514352,34.12,1558003634300
2019-05-16 11:12:18.500,116,0.763232,33.73,1558005138500
2019-05-16 11:25:50.600,340330,0.813008,31.87,1558005950600
2019-05-16 11:31:21.500,1080,0.879376,32.21,1558006281500
2019-05-16 11:31:51.600,823,0.763232,32.37,1558006311600
2019-05-16 11:34:22.000,2047,0.66368,32.31,1558006462000
2019-05-16 11:50:54.700,748,0.630496,31.5,1558007454700
2019-05-16 11:59:26.100,2996,1.07848,32.02,1558007966100
2019-05-16 12:30:31.200,682,0.66368,32.23,1558009831200
2019-05-16 12:35:32.000,1314,0.796416,32.65,1558010132000
2019-05-16 12:36:02.100,1281,0.763232,32.72,1558010162100
2019-05-16 12:41:02.900,6670,0.215696,31.5,1558010462900
2019-05-17 03:34:36.100,3481,0.929152,31.4,1558064076100
2019-05-17 03:47:38.200,7445,0.862784,32.97,1558064858200
2019-05-17 03:53:39.200,5803,0.74664,33.11,1558065219200
2019-05-17 03:56:39.700,5564,0.763232,33.34,1558065399700
2019-05-17 04:07:41.500,3623,0.8296,33.84,1558066061500
2019-05-17 04:43:31.100,340330,0.813008,32.55,1558068211100
2019-05-17 04:49:32.100,340330,0.630496,32.99,1558068572100
2019-05-17 04:54:32.900,340330,0.49776,32.74,1558068872900
2019-05-17 04:57:33.400,340330,0.597312,32.6,1558069053400
2019-05-17 05:00:33.900,340330,0.730048,32.47,1558069233900
2019-05-17 05:01:34.100,340330,0.647088,32.43,1558069294100
2019-05-17 05:03:04.300,340330,0.696864,32.34,1558069384300
2019-05-17 05:04:04.500,340330,0.713456,32.3,1558069444500
2019-05-17 05:06:34.900,340330,0.630496,32.17,1558069594900
2019-05-17 05:08:05.100,340330,0.547536,32.09,1558069685100
2019-05-17 05:11:05.600,340330,0.282064,32.07,1558069865600
2019-05-17 05:11:35.700,340330,0.613904,32.13,1558069895700
2019-05-17 05:14:36.200,340330,0.58072,32.63,1558070076200
2019-05-17 05:23:37.700,340330,0.58072,33.8,1558070617700
2019-05-17 05:28:08.400,340330,0.846192,34.1,1558070888400
2019-05-17 05:31:08.900,340330,0.447984,34.19,1558071068900
2019-05-17 05:34:39.500,340330,0.530944,34.37,1558071279500
2019-05-17 05:48:11.700,340330,0.763232,34.65,1558072091700
2019-05-17 05:52:12.300,340330,0.647088,34.59,1558072332300
2019-05-17 05:56:43.100,340330,0.647088,34.46,1558072603100
2019-05-17 06:04:14.300,340330,0.846192,34.09,1558073054300
2019-05-17 06:18:46.700,340330,0.813008,33.66,1558073926700
2019-05-17 06:19:46.900,340330,0.4148,33.64,1558073986900
2019-05-17 06:21:17.100,340330,0.365024,33.65,1558074077100
2019-05-17 06:23:17.400,340330,0.530944,33.63,1558074197400
2019-05-17 06:23:47.500,340330,0.530944,33.63,1558074227500
2019-05-17 06:24:17.600,340330,0.597312,33.63,1558074257600
2019-05-17 06:27:48.200,340330,0.365024,33.44,1558074468200
2019-05-17 06:30:18.600,340330,0.879376,33.31,1558074618600
2019-05-17 06:31:18.700,340330,0.49776,33.27,1558074678700
2019-05-17 06:31:48.800,340330,0.099552,33.26,1558074708800
2019-05-17 06:49:21.700,2900,0.132736,33.82,1558075761700
2019-05-17 06:49:51.800,17962,0.613904,33.7,1558075791800
2019-05-17 06:52:22.200,340330,0.647088,32.71,1558075942200
2019-05-17 06:57:23.000,1154,0.398208,32.15,1558076243000
2019-05-17 06:57:53.100,834,0.547536,32.01,1558076273100
2019-05-17 07:13:55.700,461,0.91256,31.44,1558077235700
2019-05-17 07:17:56.400,361,0.796416,31.5,1558077476400
2019-05-17 07:23:27.300,553,0.846192,31.61,1558077807300
2019-05-17 07:27:58.000,2022,0.813008,31.11,1558078078000
2019-05-17 07:36:59.500,587,0.763232,31.5,1558078619500
2019-05-17 07:50:31.700,6627,0.796416,31.86,1558079431700
2019-05-17 07:52:02.000,340330,0.763232,31.75,1558079522000
2019-05-17 07:58:02.900,2580,0.763232,31.78,1558079882900
2019-05-17 07:59:03.100,4305,0.182512,31.72,1558079943100
2019-05-17 08:00:03.300,6236,0.696864,31.46,1558080003300
2019-05-17 08:04:03.900,5736,0.49776,30.93,1558080243900
2019-05-17 08:09:04.700,31252,0.879376,30.4,1558080544700
2019-05-17 08:14:05.600,925,0.763232,31.43,1558080845600
2019-05-17 08:20:36.600,2813,0.99552,32.29,1558081236600
2019-05-17 08:21:06.700,2893,1.095072,32.33,1558081266700
2019-05-17 08:23:37.100,3019,0.99552,32.57,1558081417100
2019-05-17 08:24:37.300,3096,0.91256,32.63,1558081477300
2019-05-17 08:29:38.100,3665,1.012112,32.86,1558081778100
2019-05-17 08:31:38.400,5390,0.730048,32.84,1558081898400
2019-05-17 08:34:08.900,6613,0.862784,32.66,1558082048900
2019-05-17 08:38:39.600,6892,0.99552,32.48,1558082319600
2019-05-17 08:41:10.000,6406,0.962336,32.42,1558082470000
2019-05-17 08:42:40.200,9694,0.91256,32.39,1558082560200
2019-05-17 08:47:11.000,8330,0.879376,32.23,1558082831000
2019-05-17 08:49:41.400,8041,0.91256,32.2,1558082981400
2019-05-17 08:51:41.700,1987,0.846192,32.12,1558083101700
2019-05-17 08:53:42.000,13840,0.862784,31.98,1558083222000
2019-05-17 08:54:42.200,11011,0.813008,31.89,1558083282200
2019-05-17 09:08:14.400,6420,0.813008,31.85,1558084094400
2019-05-17 09:08:44.500,6148,1.07848,31.81,1558084124500
2019-05-17 09:12:45.100,6488,0.846192,31.75,1558084365100
2019-05-17 09:13:15.200,6501,0.730048,31.74,1558084395200
2019-05-17 09:18:46.100,13524,1.045296,31.17,1558084726100
2019-05-17 09:23:16.900,9922,0.74664,30.98,1558084996900
2019-05-17 09:27:47.600,8822,0.74664,31.13,1558085267600
2019-05-17 09:41:49.900,12518,0.978928,30.94,1558086109900
2019-05-17 09:51:51.500,6173,0.862784,31.54,1558086711500
2019-05-17 09:53:21.800,6049,0.796416,31.56,1558086801800
2019-05-17 10:03:23.400,4512,0.895968,31.91,1558087403400
2019-05-17 10:07:24.100,4013,0.730048,31.98,1558087644100
2019-05-17 10:12:55.000,27248,0.813008,31.98,1558087975000
2019-05-17 10:17:55.800,340330,0.730048,30.73,1558088275800
2019-05-17 10:19:56.100,340330,0.464576,30.5,1558088396100
2019-05-17 10:20:56.300,340330,0.613904,30.25,1558088456300
2019-05-17 10:32:28.200,340330,0.8296,30.11,1558089148200
2019-05-17 10:37:29.000,340330,0.779824,30.64,1558089449000
2019-05-17 10:40:29.600,340330,0.199104,30.95,1558089629600
2019-05-17 10:43:30.000,340330,0.779824,31.67,1558089810000
2019-05-17 10:45:30.400,340330,0.730048,31.92,1558089930400
2019-05-17 10:46:00.400,43042,0.779824,32.13,1558089960400
2019-05-17 10:47:30.600,12562,0.862784,32.43,1558090050600
2019-05-17 10:51:01.300,1652,0.597312,33.64,1558090261300
2019-05-17 10:53:10.600,340330,0.66368,33.71,1558090390600
2019-05-17 10:54:02.800,3790,0.962336,33.91,1558090442800
2019-05-17 10:54:32.800,1661,0.74664,33.89,1558090472800
2019-05-17 10:55:34.600,992,0.730048,33.76,1558090534600
2019-05-17 10:56:02.200,393,1.095072,33.66,1558090562200
2019-05-17 10:56:32.200,430,0.199104,33.64,1558090592200
2019-05-17 10:57:02.700,563,0.730048,33.8,1558090622700
2019-05-17 10:57:32.800,627,0.613904,33.63,1558090652800
2019-05-17 10:58:02.800,329,1.393728,33.6,1558090682800
2019-05-17 11:10:39.400,2287,0.862784,33.64,1558091439400
2019-05-17 11:11:05.200,15318,0.282064,33.61,1558091465200
2019-05-17 11:11:34.600,2871,0.895968,33.55,1558091494600
2019-05-17 11:12:35.800,2319,0.547536,33.28,1558091555800
2019-05-17 11:13:35.200,340330,0.33184,32.99,1558091615200
2019-05-17 11:14:05.200,340330,0.779824,32.89,1558091645200
2019-05-17 11:14:35.200,340330,0.91256,32.79,1558091675200
2019-05-17 11:15:05.800,7192,0.613904,32.67,1558091705800
2019-05-17 11:16:05.800,25771,1.144848,32.52,1558091765800
2019-05-17 11:16:35.800,340330,0.978928,32.44,1558091795800
2019-05-17 11:17:05.800,340330,0.713456,32.32,1558091825800
2019-05-17 11:18:35.800,340330,0.74664,31.89,1558091915800
2019-05-17 11:19:06.400,340330,0.613904,31.67,1558091946400
2019-05-17 11:19:36.400,340330,0.879376,31.45,1558091976400
2019-05-17 11:20:07.000,340330,1.095072,31.27,1558092007000
2019-05-17 11:21:07.000,226555,1.16144,30.78,1558092067000
2019-05-17 11:21:36.400,340330,1.061888,30.61,1558092096400
2019-05-17 11:22:37.000,340330,1.294176,30.5,1558092157000
2019-05-17 11:23:37.000,340330,0.730048,30.32,1558092217000
2019-05-17 11:24:07.000,340330,0.49776,30.24,1558092247000
2019-05-17 11:24:37.000,340330,1.211216,30.21,1558092277000
2019-05-17 11:25:07.000,340330,1.211216,30.22,1558092307000
2019-05-17 11:25:37.000,2561,0.846192,30.23,1558092337000
2019-05-17 11:26:37.600,2785,1.128256,30.39,1558092397600
2019-05-17 11:28:07.600,340330,0.929152,30.14,1558092487600
2019-05-17 11:29:08.200,340330,0.978928,29.91,1558092548200
2019-05-17 11:29:37.600,340330,0.978928,29.81,1558092577600
2019-05-17 11:30:38.200,340330,0.647088,29.63,1558092638200
2019-05-17 11:31:38.200,340330,0.895968,29.52,1558092698200
2019-05-17 11:32:08.200,340330,0.4148,29.49,1558092728200
2019-05-17 11:32:38.200,1460,0.779824,28.91,1558092758200
2019-05-17 11:33:08.200,2653,0.846192,28.88,1558092788200
2019-05-17 11:33:38.200,1884,0.813008,29.27,1558092818200
2019-05-17 11:34:08.800,890,0.630496,29.36,1558092848800
2019-05-17 11:34:38.800,790,0.763232,29.43,1558092878800
2019-05-17 11:35:08.800,583,0.647088,29.59,1558092908800
2019-05-17 11:35:38.800,1946,0.713456,29.61,1558092938800
2019-05-17 11:36:08.800,659,0.315248,29.69,1558092968800
2019-05-17 11:36:38.800,673,0.74664,29.62,1558092998800
2019-05-17 11:38:08.900,340330,0.49776,30.33,1558093088900
2019-05-17 11:41:09.400,340330,0.779824,30.82,1558093269400
2019-05-17 11:43:39.800,340330,0.796416,31.15,1558093419800
2019-05-17 12:22:16.100,4224,1.012112,33.58,1558095736100
2019-05-17 12:26:16.800,3713,0.879376,33.4,1558095976800
2019-05-17 12:36:48.500,2897,0.862784,33.11,1558096608500
2019-05-17 12:53:21.200,2953,0.99552,32.93,1558097601200
2019-05-17 12:53:51.300,2953,1.012112,32.92,1558097631300
2019-05-17 13:04:23.000,1566,1.07848,32.8,1558098263000
2019-05-17 13:16:55.100,379,1.07848,32.73,1558099015100
2019-05-17 13:43:29.400,404,1.111664,32.4,1558100609400
2019-05-17 14:03:32.700,340330,0.879376,30.5,1558101812700
2019-05-17 14:06:03.100,340330,0.713456,30.99,1558101963100
2019-05-17 14:09:03.600,4224,1.260992,31.17,1558102143600
2019-05-17 14:25:36.300,2577,0.796416,31.52,1558103136300
2019-05-17 14:35:38.000,340330,1.16144,31.03,1558103738000
2019-05-17 14:38:38.500,340330,0.978928,30.76,1558103918500
2019-05-17 14:44:39.500,340330,1.178032,30.97,1558104279500
2019-05-17 14:48:10.100,340330,0.945744,30.92,1558104490100
2019-05-17 15:20:45.400,340330,1.111664,30.77,1558106445400
2019-05-17 15:32:48.000,340330,1.144848,29.47,1558107168000
2019-05-18 02:35:12.700,19277,0.962336,28.39,1558146912700
2019-05-18 02:42:13.900,12653,0.813008,33.16,1558147333900
2019-05-18 02:43:14.000,14114,1.045296,33.42,1558147394000
2019-05-18 02:49:15.000,13681,0.879376,33.62,1558147755000
2019-05-18 02:51:45.400,7462,0.58072,33.64,1558147905400
2019-05-18 03:04:17.400,8102,0.945744,33.71,1558148657400
2019-05-18 03:13:49.000,4550,1.07848,33.23,1558149229000
2019-05-18 03:16:19.400,4319,1.028704,33.46,1558149379400
2019-05-18 03:25:20.900,3746,1.045296,33.25,1558149920900
2019-05-18 03:26:51.100,14058,1.012112,33.08,1558150011100
2019-05-18 03:32:52.100,10070,1.095072,33.96,1558150372100
2019-05-18 03:36:22.700,7533,0.945744,34.32,1558150582700
2019-05-18 03:38:23.000,10906,0.647088,34.21,1558150703000
